Term,Hits,Is Target ?
,,
wbgene00197377,2,FALSE
,,
wbgene00197380,2,FALSE
,,
wbgene00197385,2,FALSE
,,
wbgene00197386,2,FALSE
,,
wbgene00197388,2,FALSE
,,
wbgene00197390,2,FALSE
,,
wbgene00197395,2,FALSE
,,
wbgene00197396,2,FALSE
,,
wbgene00197397,2,FALSE
,,
wbgene00197399,2,FALSE
,,
wbgene00197401,2,FALSE
,,
wbgene00197402,2,FALSE
,,
wbgene00197403,2,FALSE
,,
wbgene00197410,2,FALSE
,,
wbgene00197411,2,FALSE
,,
wbgene00197416,2,FALSE
,,
wbgene00197417,2,FALSE
,,
wbgene00197425,2,FALSE
,,
wbgene00197427,2,FALSE
,,
wbgene00197429,2,FALSE
,,
wbgene00197430,2,FALSE
,,
wbgene00197431,2,FALSE
,,
wbgene00197436,2,FALSE
,,
wbgene00197438,2,FALSE
,,
wbgene00197441,2,FALSE
,,
wbgene00197443,2,FALSE
,,
wbgene00197445,2,FALSE
,,
wbgene00197446,2,FALSE
,,
wbgene00197448,2,FALSE
,,
wbgene00197454,2,FALSE
,,
wbgene00197461,2,FALSE
,,
wbgene00197466,2,FALSE
,,
wbgene00197473,2,FALSE
,,
wbgene00197475,2,FALSE
,,
wbgene00197478,2,FALSE
,,
wbgene00197480,2,FALSE
,,
wbgene00197485,2,FALSE
,,
wbgene00197486,2,FALSE
,,
wbgene00197490,2,FALSE
,,
wbgene00197492,2,FALSE
,,
wbgene00197493,2,FALSE
,,
wbgene00197495,2,FALSE
,,
wbgene00197498,2,FALSE
,,
wbgene00197501,2,FALSE
,,
wbgene00197502,2,FALSE
,,
wbgene00197504,2,FALSE
,,
wbgene00197506,2,FALSE
,,
wbgene00197508,2,FALSE
,,
wbgene00197511,2,FALSE
,,
wbgene00197516,2,FALSE
,,
wbgene00197521,2,FALSE
,,
wbgene00197522,2,FALSE
,,
wbgene00197525,2,FALSE
,,
wbgene00197527,2,FALSE
,,
wbgene00197528,2,FALSE
,,
wbgene00197529,2,FALSE
,,
wbgene00197530,2,FALSE
,,
wbgene00197535,2,FALSE
,,
wbgene00197537,2,FALSE
,,
wbgene00197538,2,FALSE
,,
wbgene00197542,2,FALSE
,,
wbgene00197544,2,FALSE
,,
wbgene00197547,2,FALSE
,,
wbgene00197548,2,FALSE
,,
wbgene00197549,2,FALSE
,,
wbgene00197550,2,FALSE
,,
wbgene00197551,2,FALSE
,,
wbgene00197552,2,FALSE
,,
wbgene00197554,2,FALSE
,,
wbgene00197555,2,FALSE
,,
wbgene00197558,2,FALSE
,,
wbgene00197562,2,FALSE
,,
wbgene00197565,2,FALSE
,,
wbgene00197574,2,FALSE
,,
wbgene00197580,2,FALSE
,,
wbgene00197581,2,FALSE
,,
wbgene00197582,2,FALSE
,,
wbgene00197583,2,FALSE
,,
wbgene00197584,2,FALSE
,,
wbgene00197585,2,FALSE
,,
wbgene00197586,2,FALSE
,,
wbgene00197587,2,FALSE
,,
wbgene00197589,2,FALSE
,,
wbgene00197592,2,FALSE
,,
wbgene00197594,2,FALSE
,,
wbgene00197595,2,FALSE
,,
wbgene00197599,2,FALSE
,,
wbgene00197601,2,FALSE
,,
wbgene00197602,2,FALSE
,,
wbgene00197603,2,FALSE
,,
wbgene00197608,2,FALSE
,,
wbgene00197609,2,FALSE
,,
wbgene00197610,2,FALSE
,,
wbgene00197612,2,FALSE
,,
wbgene00197614,2,FALSE
,,
wbgene00197619,2,FALSE
,,
wbgene00197620,2,FALSE
,,
wbgene00197624,2,FALSE
,,
wbgene00197625,2,FALSE
,,
wbgene00197626,2,FALSE
,,
wbgene00197627,2,FALSE
,,
wbgene00197628,2,FALSE
,,
wbgene00197632,2,FALSE
,,
wbgene00197633,2,FALSE
,,
wbgene00197636,2,FALSE
,,
wbgene00197637,2,FALSE
,,
wbgene00197639,2,FALSE
,,
wbgene00197640,2,FALSE
,,
wbgene00197641,2,FALSE
,,
wbgene00197645,2,FALSE
,,
wbgene00197648,2,FALSE
,,
wbgene00197650,2,FALSE
,,
wbgene00197653,2,FALSE
,,
wbgene00197654,2,FALSE
,,
wbgene00197658,2,FALSE
,,
wbgene00197661,2,FALSE
,,
wbgene00197664,2,FALSE
,,
wbgene00197667,2,FALSE
,,
wbgene00197676,2,FALSE
,,
wbgene00197680,2,FALSE
,,
wbgene00197681,2,FALSE
,,
wbgene00197682,2,FALSE
,,
wbgene00197685,2,FALSE
,,
wbgene00197686,2,FALSE
,,
wbgene00197692,2,FALSE
,,
wbgene00197701,2,FALSE
,,
wbgene00197702,2,FALSE
,,
wbgene00197704,2,FALSE
,,
wbgene00197705,2,FALSE
,,
wbgene00197706,2,FALSE
,,
wbgene00197707,2,FALSE
,,
wbgene00197711,2,FALSE
,,
wbgene00197713,2,FALSE
,,
wbgene00197714,2,FALSE
,,
wbgene00197717,2,FALSE
,,
wbgene00197719,2,FALSE
,,
wbgene00197720,2,FALSE
,,
wbgene00197723,2,FALSE
,,
wbgene00197725,2,FALSE
,,
wbgene00197727,2,FALSE
,,
wbgene00197729,2,FALSE
,,
wbgene00197732,2,FALSE
,,
wbgene00197733,2,FALSE
,,
wbgene00197734,2,FALSE
,,
wbgene00197735,2,FALSE
,,
wbgene00197740,2,FALSE
,,
wbgene00197745,2,FALSE
,,
wbgene00197747,2,FALSE
,,
wbgene00197748,2,FALSE
,,
wbgene00197750,2,FALSE
,,
wbgene00197754,2,FALSE
,,
wbgene00197756,2,FALSE
,,
wbgene00197767,2,FALSE
,,
wbgene00197768,2,FALSE
,,
wbgene00197773,2,FALSE
,,
wbgene00197774,2,FALSE
,,
wbgene00197778,2,FALSE
,,
wbgene00197779,2,FALSE
,,
wbgene00197781,2,FALSE
,,
wbgene00197783,2,FALSE
,,
wbgene00197785,2,FALSE
,,
wbgene00197788,2,FALSE
,,
wbgene00197789,2,FALSE
,,
wbgene00197793,2,FALSE
,,
wbgene00197797,2,FALSE
,,
wbgene00197802,2,FALSE
,,
wbgene00197803,2,FALSE
,,
wbgene00197806,2,FALSE
,,
wbgene00197810,2,FALSE
,,
wbgene00197816,2,FALSE
,,
wbgene00197818,2,FALSE
,,
wbgene00197819,2,FALSE
,,
wbgene00197822,2,FALSE
,,
wbgene00197823,2,FALSE
,,
wbgene00197824,2,FALSE
,,
wbgene00197829,2,FALSE
,,
wbgene00197830,2,FALSE
,,
wbgene00197837,2,FALSE
,,
wbgene00197838,2,FALSE
,,
wbgene00197842,2,FALSE
,,
wbgene00197843,2,FALSE
,,
wbgene00197848,2,FALSE
,,
wbgene00197849,2,FALSE
,,
wbgene00197850,2,FALSE
,,
wbgene00197852,2,FALSE
,,
wbgene00197854,2,FALSE
,,
wbgene00197855,2,FALSE
,,
wbgene00197858,2,FALSE
,,
wbgene00197861,2,FALSE
,,
wbgene00197862,2,FALSE
,,
wbgene00197865,2,FALSE
,,
wbgene00197867,2,FALSE
,,
wbgene00197868,2,FALSE
,,
wbgene00197870,2,FALSE
,,
wbgene00197877,2,FALSE
,,
wbgene00197879,2,FALSE
,,
wbgene00197882,2,FALSE
,,
wbgene00197891,2,FALSE
,,
wbgene00197892,2,FALSE
,,
wbgene00197893,2,FALSE
,,
wbgene00197895,2,FALSE
,,
wbgene00197896,2,FALSE
,,
wbgene00197898,2,FALSE
,,
wbgene00197899,2,FALSE
,,
wbgene00197902,2,FALSE
,,
wbgene00197903,2,FALSE
,,
wbgene00197907,2,FALSE
,,
wbgene00197913,2,FALSE
,,
wbgene00197914,2,FALSE
,,
wbgene00197918,2,FALSE
,,
wbgene00197925,2,FALSE
,,
wbgene00197928,2,FALSE
,,
wbgene00197929,2,FALSE
,,
wbgene00197930,2,FALSE
,,
wbgene00197933,2,FALSE
,,
wbgene00197936,2,FALSE
,,
wbgene00197941,2,FALSE
,,
wbgene00197942,2,FALSE
,,
wbgene00197946,2,FALSE
,,
wbgene00197947,2,FALSE
,,
wbgene00197948,2,FALSE
,,
wbgene00197950,2,FALSE
,,
wbgene00197951,2,FALSE
,,
wbgene00197953,2,FALSE
,,
wbgene00197955,2,FALSE
,,
wbgene00197961,2,FALSE
,,
wbgene00197962,2,FALSE
,,
wbgene00197968,2,FALSE
,,
wbgene00197971,2,FALSE
,,
wbgene00197978,2,FALSE
,,
wbgene00197981,2,FALSE
,,
wbgene00197988,2,FALSE
,,
wbgene00197990,2,FALSE
,,
wbgene00197995,2,FALSE
,,
wbgene00197998,2,FALSE
,,
wbgene00197999,2,FALSE
,,
wbgene00198001,2,FALSE
,,
wbgene00198006,2,FALSE
,,
wbgene00198007,2,FALSE
,,
wbgene00198011,2,FALSE
,,
wbgene00198012,2,FALSE
,,
wbgene00198018,2,FALSE
,,
wbgene00198023,2,FALSE
,,
wbgene00198031,2,FALSE
,,
wbgene00198032,2,FALSE
,,
wbgene00198033,2,FALSE
,,
wbgene00198035,2,FALSE
,,
wbgene00198036,2,FALSE
,,
wbgene00198039,2,FALSE
,,
wbgene00198041,2,FALSE
,,
wbgene00198042,2,FALSE
,,
wbgene00198046,2,FALSE
,,
wbgene00198048,2,FALSE
,,
wbgene00198049,2,FALSE
,,
wbgene00198053,2,FALSE
,,
wbgene00198055,2,FALSE
,,
wbgene00198059,2,FALSE
,,
wbgene00198060,2,FALSE
,,
wbgene00198061,2,FALSE
,,
wbgene00198067,2,FALSE
,,
wbgene00198068,2,FALSE
,,
wbgene00198071,2,FALSE
,,
wbgene00198076,2,FALSE
,,
wbgene00198078,2,FALSE
,,
wbgene00198080,2,FALSE
,,
wbgene00198082,2,FALSE
,,
wbgene00198086,2,FALSE
,,
wbgene00198088,2,FALSE
,,
wbgene00198090,2,FALSE
,,
wbgene00198091,2,FALSE
,,
wbgene00198092,2,FALSE
,,
wbgene00198094,2,FALSE
,,
wbgene00198097,2,FALSE
,,
wbgene00198098,2,FALSE
,,
wbgene00198099,2,FALSE
,,
wbgene00198104,2,FALSE
,,
wbgene00198108,2,FALSE
,,
wbgene00198109,2,FALSE
,,
wbgene00198111,2,FALSE
,,
wbgene00198113,2,FALSE
,,
wbgene00198115,2,FALSE
,,
wbgene00198119,2,FALSE
,,
wbgene00198123,2,FALSE
,,
wbgene00198124,2,FALSE
,,
wbgene00198127,2,FALSE
,,
wbgene00198139,2,FALSE
,,
wbgene00198141,2,FALSE
,,
wbgene00198143,2,FALSE
,,
wbgene00198146,2,FALSE
,,
wbgene00198147,2,FALSE
,,
wbgene00198154,2,FALSE
,,
wbgene00198156,2,FALSE
,,
wbgene00198157,2,FALSE
,,
wbgene00198158,2,FALSE
,,
wbgene00198160,2,FALSE
,,
wbgene00198162,2,FALSE
,,
wbgene00198165,2,FALSE
,,
wbgene00198167,2,FALSE
,,
wbgene00198168,2,FALSE
,,
wbgene00198169,2,FALSE
,,
wbgene00198171,2,FALSE
,,
wbgene00198175,2,FALSE
,,
wbgene00198178,2,FALSE
,,
wbgene00198179,2,FALSE
,,
wbgene00198181,2,FALSE
,,
wbgene00198184,2,FALSE
,,
wbgene00198187,2,FALSE
,,
wbgene00198191,2,FALSE
,,
wbgene00198193,2,FALSE
,,
wbgene00198195,2,FALSE
,,
wbgene00198198,2,FALSE
,,
wbgene00198202,2,FALSE
,,
wbgene00198207,2,FALSE
,,
wbgene00198208,2,FALSE
,,
wbgene00198211,2,FALSE
,,
wbgene00198212,2,FALSE
,,
wbgene00198217,2,FALSE
,,
wbgene00198220,2,FALSE
,,
wbgene00198224,2,FALSE
,,
wbgene00198227,2,FALSE
,,
wbgene00198231,2,FALSE
,,
wbgene00198232,2,FALSE
,,
wbgene00198244,2,FALSE
,,
wbgene00198247,2,FALSE
,,
wbgene00198252,2,FALSE
,,
wbgene00198253,2,FALSE
,,
wbgene00198255,2,FALSE
,,
wbgene00198256,2,FALSE
,,
wbgene00198258,2,FALSE
,,
wbgene00198259,2,FALSE
,,
wbgene00198263,2,FALSE
,,
wbgene00198265,2,FALSE
,,
wbgene00198274,2,FALSE
,,
wbgene00198276,2,FALSE
,,
wbgene00198281,2,FALSE
,,
wbgene00198282,2,FALSE
,,
wbgene00198284,2,FALSE
,,
wbgene00198285,2,FALSE
,,
wbgene00198286,2,FALSE
,,
wbgene00198291,2,FALSE
,,
wbgene00198292,2,FALSE
,,
wbgene00198297,2,FALSE
,,
wbgene00198300,2,FALSE
,,
wbgene00198301,2,FALSE
,,
wbgene00198305,2,FALSE
,,
wbgene00198307,2,FALSE
,,
wbgene00198311,2,FALSE
,,
wbgene00198312,2,FALSE
,,
wbgene00198313,2,FALSE
,,
wbgene00198315,2,FALSE
,,
wbgene00198320,2,FALSE
,,
wbgene00198321,2,FALSE
,,
wbgene00198327,2,FALSE
,,
wbgene00198328,2,FALSE
,,
wbgene00198332,2,FALSE
,,
wbgene00198333,2,FALSE
,,
wbgene00198334,2,FALSE
,,
wbgene00198337,2,FALSE
,,
wbgene00198338,2,FALSE
,,
wbgene00198340,2,FALSE
,,
wbgene00198342,2,FALSE
,,
wbgene00198343,2,FALSE
,,
wbgene00198347,2,FALSE
,,
wbgene00198348,2,FALSE
,,
wbgene00198353,2,FALSE
,,
wbgene00198354,2,FALSE
,,
wbgene00198356,2,FALSE
,,
wbgene00198358,2,FALSE
,,
wbgene00198361,2,FALSE
,,
wbgene00198362,2,FALSE
,,
wbgene00198363,2,FALSE
,,
wbgene00198366,2,FALSE
,,
wbgene00198367,2,FALSE
,,
wbgene00198368,2,FALSE
,,
wbgene00198370,2,FALSE
,,
wbgene00198371,2,FALSE
,,
wbgene00198372,2,FALSE
,,
wbgene00198374,2,FALSE
,,
wbgene00198380,2,FALSE
,,
wbgene00198381,2,FALSE
,,
wbgene00198384,2,FALSE
,,
wbgene00198385,2,FALSE
,,
wbgene00198387,2,FALSE
,,
wbgene00198389,2,FALSE
,,
wbgene00198393,2,FALSE
,,
wbgene00198395,2,FALSE
,,
wbgene00198398,2,FALSE
,,
wbgene00198402,2,FALSE
,,
wbgene00198403,2,FALSE
,,
wbgene00198407,2,FALSE
,,
wbgene00198408,2,FALSE
,,
wbgene00198412,2,FALSE
,,
wbgene00198414,2,FALSE
,,
wbgene00198417,2,FALSE
,,
wbgene00198420,2,FALSE
,,
wbgene00198422,2,FALSE
,,
wbgene00198424,2,FALSE
,,
wbgene00198427,2,FALSE
,,
wbgene00198439,2,FALSE
,,
wbgene00198440,2,FALSE
,,
wbgene00198443,2,FALSE
,,
wbgene00198444,2,FALSE
,,
wbgene00198446,2,FALSE
,,
wbgene00198447,2,FALSE
,,
wbgene00198448,2,FALSE
,,
wbgene00198450,2,FALSE
,,
wbgene00198451,2,FALSE
,,
wbgene00198453,2,FALSE
,,
wbgene00198455,2,FALSE
,,
wbgene00198465,2,FALSE
,,
wbgene00198467,2,FALSE
,,
wbgene00198473,2,FALSE
,,
wbgene00198474,2,FALSE
,,
wbgene00198476,2,FALSE
,,
wbgene00198477,2,FALSE
,,
wbgene00198478,2,FALSE
,,
wbgene00198479,2,FALSE
,,
wbgene00198482,2,FALSE
,,
wbgene00198483,2,FALSE
,,
wbgene00198488,2,FALSE
,,
wbgene00198490,2,FALSE
,,
wbgene00198492,2,FALSE
,,
wbgene00198493,2,FALSE
,,
wbgene00198496,2,FALSE
,,
wbgene00198497,2,FALSE
,,
wbgene00198499,2,FALSE
,,
wbgene00198500,2,FALSE
,,
wbgene00198502,2,FALSE
,,
wbgene00198503,2,FALSE
,,
wbgene00198505,2,FALSE
,,
wbgene00198506,2,FALSE
,,
wbgene00198508,2,FALSE
,,
wbgene00198510,2,FALSE
,,
wbgene00198511,2,FALSE
,,
wbgene00198514,2,FALSE
,,
wbgene00198517,2,FALSE
,,
wbgene00198518,2,FALSE
,,
wbgene00198522,2,FALSE
,,
wbgene00198523,2,FALSE
,,
wbgene00198524,2,FALSE
,,
wbgene00198530,2,FALSE
,,
wbgene00198533,2,FALSE
,,
wbgene00198534,2,FALSE
,,
wbgene00198536,2,FALSE
,,
wbgene00198537,2,FALSE
,,
wbgene00198541,2,FALSE
,,
wbgene00198543,2,FALSE
,,
wbgene00198545,2,FALSE
,,
wbgene00198551,2,FALSE
,,
wbgene00198554,2,FALSE
,,
wbgene00198558,2,FALSE
,,
wbgene00198559,2,FALSE
,,
wbgene00198561,2,FALSE
,,
wbgene00198562,2,FALSE
,,
wbgene00198563,2,FALSE
,,
wbgene00198564,2,FALSE
,,
wbgene00198565,2,FALSE
,,
wbgene00198567,2,FALSE
,,
wbgene00198569,2,FALSE
,,
wbgene00198570,2,FALSE
,,
wbgene00198573,2,FALSE
,,
wbgene00198574,2,FALSE
,,
wbgene00198578,2,FALSE
,,
wbgene00198580,2,FALSE
,,
wbgene00198584,2,FALSE
,,
wbgene00198585,2,FALSE
,,
wbgene00198586,2,FALSE
,,
wbgene00198587,2,FALSE
,,
wbgene00198588,2,FALSE
,,
wbgene00198591,2,FALSE
,,
wbgene00198594,2,FALSE
,,
wbgene00198595,2,FALSE
,,
wbgene00198597,2,FALSE
,,
wbgene00198598,2,FALSE
,,
wbgene00198599,2,FALSE
,,
wbgene00198600,2,FALSE
,,
wbgene00198601,2,FALSE
,,
wbgene00198603,2,FALSE
,,
wbgene00198606,2,FALSE
,,
wbgene00198608,2,FALSE
,,
wbgene00198611,2,FALSE
,,
wbgene00198612,2,FALSE
,,
wbgene00198614,2,FALSE
,,
wbgene00198617,2,FALSE
,,
wbgene00198618,2,FALSE
,,
wbgene00198619,2,FALSE
,,
wbgene00198620,2,FALSE
,,
wbgene00198622,2,FALSE
,,
wbgene00198625,2,FALSE
,,
wbgene00198626,2,FALSE
,,
wbgene00198629,2,FALSE
,,
wbgene00198631,2,FALSE
,,
wbgene00198634,2,FALSE
,,
wbgene00198637,2,FALSE
,,
wbgene00198638,2,FALSE
,,
wbgene00198640,2,FALSE
,,
wbgene00198641,2,FALSE
,,
wbgene00198642,2,FALSE
,,
wbgene00198643,2,FALSE
,,
wbgene00198645,2,FALSE
,,
wbgene00198646,2,FALSE
,,
wbgene00198648,2,FALSE
,,
wbgene00198655,2,FALSE
,,
wbgene00198656,2,FALSE
,,
wbgene00198658,2,FALSE
,,
wbgene00198664,2,FALSE
,,
wbgene00198665,2,FALSE
,,
wbgene00198667,2,FALSE
,,
wbgene00198669,2,FALSE
,,
wbgene00198673,2,FALSE
,,
wbgene00198681,2,FALSE
,,
wbgene00198684,2,FALSE
,,
wbgene00198686,2,FALSE
,,
wbgene00198687,2,FALSE
,,
wbgene00198700,2,FALSE
,,
wbgene00198701,2,FALSE
,,
wbgene00198704,2,FALSE
,,
wbgene00198708,2,FALSE
,,
wbgene00198715,2,FALSE
,,
wbgene00198716,2,FALSE
,,
wbgene00198720,2,FALSE
,,
wbgene00198721,2,FALSE
,,
wbgene00198723,2,FALSE
,,
wbgene00198725,2,FALSE
,,
wbgene00198727,2,FALSE
,,
wbgene00198728,2,FALSE
,,
wbgene00198729,2,FALSE
,,
wbgene00198734,2,FALSE
,,
wbgene00198735,2,FALSE
,,
wbgene00198736,2,FALSE
,,
wbgene00198745,2,FALSE
,,
wbgene00198755,2,FALSE
,,
wbgene00198759,2,FALSE
,,
wbgene00198760,2,FALSE
,,
wbgene00198761,2,FALSE
,,
wbgene00198763,2,FALSE
,,
wbgene00198764,2,FALSE
,,
wbgene00198769,2,FALSE
,,
wbgene00198770,2,FALSE
,,
wbgene00198772,2,FALSE
,,
wbgene00198778,2,FALSE
,,
wbgene00198784,2,FALSE
,,
wbgene00198791,2,FALSE
,,
wbgene00198792,2,FALSE
,,
wbgene00198793,2,FALSE
,,
wbgene00198797,2,FALSE
,,
wbgene00198798,2,FALSE
,,
wbgene00198799,2,FALSE
,,
wbgene00198800,2,FALSE
,,
wbgene00198801,2,FALSE
,,
wbgene00198804,2,FALSE
,,
wbgene00198805,2,FALSE
,,
wbgene00198806,2,FALSE
,,
wbgene00198807,2,FALSE
,,
wbgene00198808,2,FALSE
,,
wbgene00198815,2,FALSE
,,
wbgene00198817,2,FALSE
,,
wbgene00198818,2,FALSE
,,
wbgene00198824,2,FALSE
,,
wbgene00198827,2,FALSE
,,
wbgene00198833,2,FALSE
,,
wbgene00198837,2,FALSE
,,
wbgene00198840,2,FALSE
,,
wbgene00198841,2,FALSE
,,
wbgene00198842,2,FALSE
,,
wbgene00198843,2,FALSE
,,
wbgene00198845,2,FALSE
,,
wbgene00198846,2,FALSE
,,
wbgene00198847,2,FALSE
,,
wbgene00198854,2,FALSE
,,
wbgene00198856,2,FALSE
,,
wbgene00198859,2,FALSE
,,
wbgene00198860,2,FALSE
,,
wbgene00198864,2,FALSE
,,
wbgene00198866,2,FALSE
,,
wbgene00198868,2,FALSE
,,
wbgene00198872,2,FALSE
,,
wbgene00198875,2,FALSE
,,
wbgene00198877,2,FALSE
,,
wbgene00198878,2,FALSE
,,
wbgene00198879,2,FALSE
,,
wbgene00198881,2,FALSE
,,
wbgene00198882,2,FALSE
,,
wbgene00198884,2,FALSE
,,
wbgene00198888,2,FALSE
,,
wbgene00198889,2,FALSE
,,
wbgene00198893,2,FALSE
,,
wbgene00198894,2,FALSE
,,
wbgene00198898,2,FALSE
,,
wbgene00198900,2,FALSE
,,
wbgene00198902,2,FALSE
,,
wbgene00198903,2,FALSE
,,
wbgene00198904,2,FALSE
,,
wbgene00198905,2,FALSE
,,
wbgene00198906,2,FALSE
,,
wbgene00198907,2,FALSE
,,
wbgene00198908,2,FALSE
,,
wbgene00198911,2,FALSE
,,
wbgene00198912,2,FALSE
,,
wbgene00198913,2,FALSE
,,
wbgene00198918,2,FALSE
,,
wbgene00198919,2,FALSE
,,
wbgene00198921,2,FALSE
,,
wbgene00198922,2,FALSE
,,
wbgene00198923,2,FALSE
,,
wbgene00198925,2,FALSE
,,
wbgene00198926,2,FALSE
,,
wbgene00198927,2,FALSE
,,
wbgene00198929,2,FALSE
,,
wbgene00198930,2,FALSE
,,
wbgene00198931,2,FALSE
,,
wbgene00198933,2,FALSE
,,
wbgene00198934,2,FALSE
,,
wbgene00198937,2,FALSE
,,
wbgene00198944,2,FALSE
,,
wbgene00198947,2,FALSE
,,
wbgene00198948,2,FALSE
,,
wbgene00198950,2,FALSE
,,
wbgene00198952,2,FALSE
,,
wbgene00198958,2,FALSE
,,
wbgene00198960,2,FALSE
,,
wbgene00198961,2,FALSE
,,
wbgene00198962,2,FALSE
,,
wbgene00198965,2,FALSE
,,
wbgene00198966,2,FALSE
,,
wbgene00198970,2,FALSE
,,
wbgene00198973,2,FALSE
,,
wbgene00198975,2,FALSE
,,
wbgene00198977,2,FALSE
,,
wbgene00198979,2,FALSE
,,
wbgene00198981,2,FALSE
,,
wbgene00198984,2,FALSE
,,
wbgene00198985,2,FALSE
,,
wbgene00198987,2,FALSE
,,
wbgene00198991,2,FALSE
,,
wbgene00198995,2,FALSE
,,
wbgene00198998,2,FALSE
,,
wbgene00199002,2,FALSE
,,
wbgene00199006,2,FALSE
,,
wbgene00199008,2,FALSE
,,
wbgene00199009,2,FALSE
,,
wbgene00199011,2,FALSE
,,
wbgene00199012,2,FALSE
,,
wbgene00199013,2,FALSE
,,
wbgene00199016,2,FALSE
,,
wbgene00199017,2,FALSE
,,
wbgene00199018,2,FALSE
,,
wbgene00199019,2,FALSE
,,
wbgene00199021,2,FALSE
,,
wbgene00199025,2,FALSE
,,
wbgene00199026,2,FALSE
,,
wbgene00199028,2,FALSE
,,
wbgene00199030,2,FALSE
,,
wbgene00199031,2,FALSE
,,
wbgene00199036,2,FALSE
,,
wbgene00199038,2,FALSE
,,
wbgene00199045,2,FALSE
,,
wbgene00199046,2,FALSE
,,
wbgene00199047,2,FALSE
,,
wbgene00199048,2,FALSE
,,
wbgene00199049,2,FALSE
,,
wbgene00199051,2,FALSE
,,
wbgene00199053,2,FALSE
,,
wbgene00199056,2,FALSE
,,
wbgene00199057,2,FALSE
,,
wbgene00199058,2,FALSE
,,
wbgene00199059,2,FALSE
,,
wbgene00199061,2,FALSE
,,
wbgene00199063,2,FALSE
,,
wbgene00199066,2,FALSE
,,
wbgene00199067,2,FALSE
,,
wbgene00199075,2,FALSE
,,
wbgene00199078,2,FALSE
,,
wbgene00199079,2,FALSE
,,
wbgene00199080,2,FALSE
,,
wbgene00199081,2,FALSE
,,
wbgene00199090,2,FALSE
,,
wbgene00199092,2,FALSE
,,
wbgene00199095,2,FALSE
,,
wbgene00199100,2,FALSE
,,
wbgene00199102,2,FALSE
,,
wbgene00199103,2,FALSE
,,
wbgene00199104,2,FALSE
,,
wbgene00199109,2,FALSE
,,
wbgene00199114,2,FALSE
,,
wbgene00199115,2,FALSE
,,
wbgene00199116,2,FALSE
,,
wbgene00199117,2,FALSE
,,
wbgene00199118,2,FALSE
,,
wbgene00199119,2,FALSE
,,
wbgene00199120,2,FALSE
,,
wbgene00199129,2,FALSE
,,
wbgene00199131,2,FALSE
,,
wbgene00199133,2,FALSE
,,
wbgene00199136,2,FALSE
,,
wbgene00199138,2,FALSE
,,
wbgene00199139,2,FALSE
,,
wbgene00199140,2,FALSE
,,
wbgene00199141,2,FALSE
,,
wbgene00199145,2,FALSE
,,
wbgene00199149,2,FALSE
,,
wbgene00199152,2,FALSE
,,
wbgene00199153,2,FALSE
,,
wbgene00199154,2,FALSE
,,
wbgene00199158,2,FALSE
,,
wbgene00199159,2,FALSE
,,
wbgene00199162,2,FALSE
,,
wbgene00199163,2,FALSE
,,
wbgene00199164,2,FALSE
,,
wbgene00199165,2,FALSE
,,
wbgene00199168,2,FALSE
,,
wbgene00199169,2,FALSE
,,
wbgene00199173,2,FALSE
,,
wbgene00199178,2,FALSE
,,
wbgene00199181,2,FALSE
,,
wbgene00199182,2,FALSE
,,
wbgene00199186,2,FALSE
,,
wbgene00199187,2,FALSE
,,
wbgene00199188,2,FALSE
,,
wbgene00199189,2,FALSE
,,
wbgene00199192,2,FALSE
,,
wbgene00199196,2,FALSE
,,
wbgene00199197,2,FALSE
,,
wbgene00199199,2,FALSE
,,
wbgene00199201,2,FALSE
,,
wbgene00199210,2,FALSE
,,
wbgene00199212,2,FALSE
,,
wbgene00199215,2,FALSE
,,
wbgene00199216,2,FALSE
,,
wbgene00199218,2,FALSE
,,
wbgene00199219,2,FALSE
,,
wbgene00199222,2,FALSE
,,
wbgene00199224,2,FALSE
,,
wbgene00199225,2,FALSE
,,
wbgene00199230,2,FALSE
,,
wbgene00199232,2,FALSE
,,
wbgene00199234,2,FALSE
,,
wbgene00199238,2,FALSE
,,
wbgene00199239,2,FALSE
,,
wbgene00199240,2,FALSE
,,
wbgene00199247,2,FALSE
,,
wbgene00199256,2,FALSE
,,
wbgene00199258,2,FALSE
,,
wbgene00199260,2,FALSE
,,
wbgene00199261,2,FALSE
,,
wbgene00199263,2,FALSE
,,
wbgene00199265,2,FALSE
,,
wbgene00199267,2,FALSE
,,
wbgene00199270,2,FALSE
,,
wbgene00199271,2,FALSE
,,
wbgene00199272,2,FALSE
,,
wbgene00199273,2,FALSE
,,
wbgene00199274,2,FALSE
,,
wbgene00199277,2,FALSE
,,
wbgene00199282,2,FALSE
,,
wbgene00199286,2,FALSE
,,
wbgene00199289,2,FALSE
,,
wbgene00199290,2,FALSE
,,
wbgene00199292,2,FALSE
,,
wbgene00199295,2,FALSE
,,
wbgene00199296,2,FALSE
,,
wbgene00199298,2,FALSE
,,
wbgene00199299,2,FALSE
,,
wbgene00199300,2,FALSE
,,
wbgene00199301,2,FALSE
,,
wbgene00199302,2,FALSE
,,
wbgene00199303,2,FALSE
,,
wbgene00199306,2,FALSE
,,
wbgene00199309,2,FALSE
,,
wbgene00199310,2,FALSE
,,
wbgene00199315,2,FALSE
,,
wbgene00199316,2,FALSE
,,
wbgene00199318,2,FALSE
,,
wbgene00199322,2,FALSE
,,
wbgene00199325,2,FALSE
,,
wbgene00199326,2,FALSE
,,
wbgene00199329,2,FALSE
